?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
951.000		1032.46	
950.000		854.752	
949.000		942.771	
948.000		746.653	
947.000		977.242	
946.000		896.921	
945.000		922.021	
944.000		951.473	
943.000		839.692	
942.000		790.495	
941.000		746.653	
940.000		883.199	
939.000		967.537	
938.000		1038.15	
937.000		962.182	
936.000		1017.07	
935.000		1141.57	
934.000		911.981	
933.000		920.348	
932.000		748.661	
931.000		874.833	
930.000		839.023	
929.000		1015.39	
928.000		846.720	
927.000		780.120	
926.000		992.303	
925.000		826.975	
924.000		803.548	
923.000		851.406	
922.000		1065.60	
921.000		990.964	
920.000		939.759	
919.000		1021.42	
918.000		1077.64	
917.000		860.442	
916.000		820.950	
915.000		999.331	
914.000		882.195	
913.000		1054.89	
912.000		952.811	
911.000		806.894	
910.000		1038.49	
909.000		784.471	
908.000		863.454	
907.000		1015.06	
906.000		1164.32	
905.000		1101.07	
904.000		993.641	
903.000		1022.76	
902.000		1351.41	
901.000		1166.00	
900.000		859.438	
899.000		902.276	
898.000		1168.67	
897.000		1206.49	
896.000		908.969	
895.000		850.067	
894.000		1070.62	
893.000		1054.89	
892.000		1028.11	
891.000		1039.16	
890.000		1128.51	
889.000		968.876	
888.000		1099.40	
887.000		964.859	
886.000		969.210	
885.000		868.474	
884.000		806.225	
883.000		974.900	
882.000		841.365	
881.000		1166.33	
880.000		872.155	
879.000		1005.69	
878.000		1049.20	
877.000		950.469	
876.000		872.155	
875.000		1344.38	
874.000		1269.08	
873.000		1262.38	
872.000		1110.78	
871.000		1022.09	
870.000		1036.81	
869.000		1060.58	
868.000		914.659	
867.000		1095.05	
866.000		968.206	
865.000		1035.48	
864.000		1167.34	
863.000		869.478	
862.000		992.972	
861.000		963.186	
860.000		1114.12	
859.000		1277.11	
858.000		1337.01	
857.000		941.767	
856.000		1132.53	
855.000		1121.49	
854.000		842.704	
853.000		996.319	
852.000		965.529	
851.000		868.139	
850.000		1282.80	
849.000		841.700	
848.000		898.929	
847.000		892.905	
846.000		1075.97	
845.000		1278.11	
844.000		1028.45	
843.000		764.726	
842.000		806.560	
841.000		746.653	
840.000		1110.44	
839.000		1079.32	
838.000		981.258	
837.000		1046.85	
836.000		836.680	
835.000		1261.38	
834.000		854.083	
833.000		1084.67	
832.000		919.344	
831.000		656.627	
830.000		835.676	
829.000		982.932	
828.000		723.226	
827.000		1123.16	
826.000		1011.71	
825.000		1018.41	
824.000		1209.50	
823.000		1257.36	
822.000		1048.86	
821.000		887.885	
820.000		965.529	
819.000		984.605	
818.000		1060.24	
817.000		759.705	
816.000		1105.76	
815.000		1078.65	
814.000		1135.88	
813.000		1001.34	
812.000		1014.73	
811.000		1222.22	
810.000		1257.36	
809.000		1142.24	
808.000		1023.09	
807.000		1082.66	
806.000		947.122	
805.000		788.487	
804.000		831.995	
803.000		943.106	
802.000		905.957	
801.000		998.996	
800.000		1193.78	
799.000		1051.87	
798.000		1038.49	
797.000		927.711	
796.000		1161.65	
795.000		950.134	
794.000		1124.83	
793.000		890.562	
792.000		1184.07	
791.000		820.616	
790.000		974.565	
789.000		1124.16	
788.000		926.372	
787.000		1189.42	
786.000		1236.61	
785.000		1026.77	
784.000		1102.41	
783.000		1145.58	
782.000		1132.86	
781.000		862.784	
780.000		1115.13	
779.000		963.521	
778.000		1101.41	
777.000		1067.94	
776.000		1032.13	
775.000		1194.11	
774.000		1072.62	
773.000		1120.15	
772.000		1352.07	
771.000		1249.33	
770.000		997.323	
769.000		1137.55	
768.000		1054.89	
767.000		966.533	
766.000		1023.76	
765.000		958.166	
764.000		1041.16	
763.000		1067.60	
762.000		1056.89	
761.000		840.027	
760.000		923.695	
759.000		1192.10	
758.000		1312.58	
757.000		803.213	
756.000		1181.39	
755.000		1144.58	
754.000		1008.37	
753.000		1012.72	
752.000		1256.02	
751.000		1233.27	
750.000		1203.82	
749.000		1331.66	
748.000		1155.62	
747.000		1148.93	
746.000		1268.74	
745.000		954.150	
744.000		1012.38	
743.000		872.825	
742.000		1080.66	
741.000		1072.96	
740.000		762.048	
739.000		1131.19	
738.000		876.506	
737.000		1006.69	
736.000		1181.06	
735.000		1024.43	
734.000		1287.82	
733.000		1011.04	
732.000		1049.20	
731.000		994.645	
730.000		951.138	
729.000		1030.12	
728.000		900.937	
727.000		1150.27	
726.000		1317.60	
725.000		1010.71	
724.000		1184.07	
723.000		1182.06	
722.000		986.948	
721.000		1090.70	
720.000		1033.47	
719.000		1072.62	
718.000		723.226	
717.000		1168.67	
716.000		929.719	
715.000		1264.06	
714.000		1166.33	
713.000		1279.45	
712.000		1095.05	
711.000		1041.83	
710.000		1037.48	
709.000		1061.58	
708.000		925.368	
707.000		1501.34	
706.000		1252.68	
705.000		719.545	
704.000		1003.01	
703.000		977.577	
702.000		1016.06	
701.000		1244.31	
700.000		998.661	
699.000		1006.02	
698.000		989.625	
697.000		1210.84	
696.000		985.609	
695.000		913.320	
694.000		1136.21	
693.000		1300.87	
692.000		1218.88	
691.000		933.066	
690.000		1185.07	
689.000		1437.75	
688.000		1076.97	
687.000		1289.16	
686.000		1207.16	
685.000		1319.61	
684.000		1034.14	
683.000		1357.43	
