?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Ion Beam Etch\Wait Object\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
692.000		300242.	
691.000		302243.	
690.000		300667.	
689.000		301926.	
688.000		302084.	
687.000		296554.	
686.000		292298.	
685.000		293103.	
684.000		292174.	
683.000		291491.	
682.000		290745.	
681.000		291981.	
680.000		296459.	
679.000		297355.	
678.000		299307.	
677.000		302047.	
676.000		302853.	
675.000		303601.	
674.000		302942.	
673.000		308279.	
672.000		306549.	
671.000		308211.	
670.000		311828.	
669.000		314194.	
668.000		318281.	
667.000		317231.	
666.000		318721.	
665.000		322632.	
664.000		323728.	
663.000		326067.	
662.000		326570.	
661.000		330222.	
660.000		333107.	
659.000		341169.	
658.000		342567.	
657.000		346205.	
656.000		350938.	
655.000		352000.	
654.000		348396.	
653.000		350835.	
652.000		351761.	
651.000		359605.	
650.000		365982.	
649.000		380799.	
648.000		393979.	
647.000		382722.	
646.000		357711.	
645.000		334192.	
644.000		325717.	
643.000		320023.	
642.000		323459.	
641.000		331366.	
640.000		336573.	
639.000		324832.	
638.000		309174.	
637.000		290387.	
636.000		278465.	
635.000		272880.	
634.000		263258.	
633.000		257374.	
632.000		255143.	
631.000		255238.	
630.000		254314.	
629.000		255520.	
628.000		258158.	
627.000		252848.	
626.000		243227.	
625.000		239382.	
624.000		236665.	
623.000		231880.	
622.000		228361.	
621.000		229063.	
620.000		226202.	
619.000		223956.	
618.000		225542.	
617.000		219513.	
616.000		220442.	
615.000		220547.	
614.000		219627.	
613.000		222177.	
612.000		218888.	
611.000		221976.	
610.000		222911.	
609.000		223002.	
608.000		226454.	
607.000		224017.	
606.000		225326.	
605.000		227496.	
604.000		228554.	
603.000		232924.	
602.000		232163.	
601.000		234793.	
600.000		235631.	
599.000		238847.	
598.000		241299.	
597.000		242181.	
596.000		243602.	
595.000		247118.	
594.000		251066.	
593.000		251529.	
592.000		254736.	
591.000		256716.	
590.000		258733.	
589.000		260261.	
588.000		265000.	
587.000		267212.	
586.000		270821.	
585.000		271927.	
584.000		271691.	
583.000		278061.	
582.000		283760.	
581.000		287267.	
580.000		286090.	
579.000		286327.	
578.000		285075.	
577.000		290360.	
576.000		293564.	
575.000		303770.	
574.000		318332.	
573.000		337600.	
572.000		346724.	
571.000		352045.	
570.000		374261.	
569.000		431080.	
568.000		469851.	
567.000		395772.	
566.000		317278.	
565.000		265228.	
564.000		225065.	
563.000		193495.	
562.000		186845.	
561.000		182854.	
560.000		178714.	
559.000		177159.	
558.000		173842.	
557.000		168936.	
556.000		161854.	
555.000		159704.	
554.000		157762.	
553.000		164830.	
552.000		166802.	
551.000		159163.	
550.000		155585.	
549.000		166070.	
548.000		166139.	
547.000		151753.	
546.000		134688.	
545.000		126078.	
544.000		116196.	
543.000		112032.	
542.000		111041.	
541.000		109449.	
540.000		106702.	
539.000		107629.	
538.000		108593.	
537.000		110885.	
536.000		108612.	
535.000		110000.	
534.000		116893.	
533.000		125595.	
532.000		135466.	
531.000		131750.	
530.000		121299.	
529.000		109949.	
528.000		102902.	
527.000		102669.	
526.000		103514.	
525.000		105207.	
524.000		104903.	
523.000		104167.	
522.000		105556.	
521.000		105898.	
520.000		106578.	
519.000		106317.	
518.000		107875.	
517.000		106392.	
516.000		106144.	
515.000		108843.	
514.000		108314.	
513.000		107064.	
512.000		107310.	
511.000		108423.	
510.000		107728.	
509.000		109295.	
508.000		111111.	
507.000		110850.	
506.000		111320.	
505.000		111881.	
504.000		113956.	
503.000		116036.	
502.000		118694.	
501.000		125353.	
500.000		134996.	
499.000		145517.	
498.000		151387.	
497.000		147393.	
496.000		148301.	
495.000		165298.	
494.000		168065.	
493.000		140888.	
492.000		114415.	
491.000		108307.	
490.000		93956.7	
489.000		81273.1	
488.000		75884.4	
487.000		74357.9	
486.000		72464.6	
485.000		74306.5	
484.000		74838.9	
483.000		73051.9	
482.000		74307.2	
481.000		74084.8	
480.000		74241.4	
479.000		75616.0	
478.000		77693.2	
477.000		80527.8	
476.000		82061.2	
475.000		83075.6	
474.000		82223.5	
473.000		81327.7	
472.000		89985.8	
471.000		91756.7	
470.000		81245.6	
469.000		70092.5	
468.000		66317.1	
467.000		61656.8	
466.000		59987.8	
465.000		58102.3	
464.000		57502.0	
463.000		57438.5	
462.000		56469.4	
461.000		57321.1	
460.000		58713.7	
459.000		57045.5	
458.000		56681.7	
457.000		58029.4	
456.000		56965.3	
455.000		57374.6	
454.000		57244.8	
453.000		56832.8	
452.000		57453.2	
451.000		56515.5	
450.000		56884.7	
449.000		56654.0	
448.000		55627.1	
447.000		55937.8	
446.000		55319.4	
445.000		56241.3	
444.000		58127.4	
443.000		56897.6	
442.000		57292.5	
441.000		57861.9	
440.000		58760.5	
439.000		60201.7	
438.000		56906.2	
437.000		57196.5	
436.000		59150.5	
435.000		57130.7	
434.000		57107.9	
433.000		57083.2	
432.000		57434.2	
431.000		55905.5	
430.000		56754.4	
429.000		56321.3	
428.000		58206.7	
427.000		58293.6	
426.000		56347.5	
425.000		56787.0	
424.000		57676.3	
423.000		57004.6	
422.000		58022.4	
421.000		58005.2	
420.000		57423.6	
419.000		58087.9	
418.000		57627.8	
417.000		57850.8	
416.000		58762.2	
415.000		58129.4	
414.000		58574.2	
413.000		59518.9	
412.000		58860.4	
411.000		60581.3	
410.000		60361.2	
409.000		59619.5	
408.000		59381.4	
407.000		60326.7	
406.000		58674.0	
405.000		59034.7	
404.000		61362.4	
403.000		59527.8	
402.000		60231.1	
401.000		61625.4	
400.000		62364.6	
399.000		62880.7	
398.000		60481.9	
397.000		60070.3	
396.000		58172.4	
395.000		58586.6	
394.000		58900.9	
393.000		59751.6	
392.000		59341.2	
391.000		58690.2	
390.000		58179.1	
389.000		59612.4	
388.000		58812.8	
387.000		59419.7	
386.000		58891.6	
385.000		59311.7	
384.000		60441.2	
383.000		60468.3	
382.000		60015.3	
381.000		60536.0	
380.000		61582.0	
379.000		63174.8	
378.000		64128.8	
377.000		63887.0	
376.000		60920.5	
375.000		62330.2	
374.000		60696.8	
373.000		61327.3	
372.000		62144.9	
371.000		61591.8	
370.000		59710.3	
369.000		61745.4	
368.000		62707.4	
367.000		62014.1	
366.000		61432.6	
365.000		61053.2	
364.000		62649.7	
363.000		62720.3	
362.000		61947.4	
361.000		62274.0	
360.000		62453.2	
359.000		63555.7	
358.000		63499.7	
357.000		63808.8	
356.000		61893.4	
355.000		62489.7	
354.000		62095.1	
353.000		64639.7	
352.000		64593.2	
351.000		66297.8	
350.000		66463.9	
349.000		66903.6	
348.000		71185.3	
347.000		70093.9	
346.000		66158.8	
345.000		64724.5	
344.000		63329.9	
343.000		63896.3	
342.000		63855.1	
341.000		65214.0	
340.000		63491.4	
339.000		63143.6	
338.000		64593.9	
337.000		63806.1	
336.000		64014.3	
335.000		64620.5	
334.000		64560.0	
333.000		65298.9	
332.000		64548.3	
331.000		64810.1	
330.000		64866.0	
329.000		64540.9	
328.000		63779.5	
327.000		65320.4	
326.000		66693.5	
325.000		65558.4	
324.000		66647.2	
323.000		67642.1	
322.000		68133.1	
321.000		67546.5	
320.000		69468.7	
319.000		68763.1	
318.000		68203.8	
317.000		68140.8	
316.000		68305.1	
315.000		67681.3	
314.000		68119.9	
313.000		67502.7	
312.000		67447.1	
311.000		67963.1	
310.000		69076.6	
309.000		68444.9	
308.000		68991.1	
307.000		66735.7	
306.000		66562.8	
305.000		65792.0	
304.000		64377.1	
303.000		62876.6	
302.000		61120.1	
301.000		59857.0	
300.000		58730.2	
299.000		58104.6	
298.000		60098.0	
297.000		59910.8	
296.000		60838.9	
295.000		62840.5	
294.000		65740.5	
293.000		62149.9	
292.000		58349.8	
291.000		60910.1	
290.000		60863.9	
289.000		63805.9	
288.000		68651.0	
287.000		83508.6	
286.000		125067.	
285.000		168800.	
284.000		147700.	
283.000		82015.9	
282.000		54001.3	
281.000		48947.5	
280.000		45351.5	
279.000		44948.9	
278.000		45010.0	
277.000		45266.5	
276.000		44828.7	
275.000		44955.0	
274.000		45693.1	
273.000		46219.0	
272.000		47293.3	
271.000		49183.6	
270.000		49548.5	
269.000		47160.6	
268.000		47094.8	
267.000		45425.6	
266.000		45795.6	
265.000		45706.7	
264.000		46243.5	
263.000		46632.7	
262.000		45924.6	
261.000		46328.9	
260.000		46467.3	
259.000		46096.5	
258.000		46707.1	
257.000		44872.5	
256.000		45690.8	
255.000		46269.4	
254.000		47239.0	
253.000		46444.8	
252.000		47078.3	
251.000		44469.6	
250.000		45985.5	
249.000		46629.4	
248.000		46966.3	
247.000		46491.1	
246.000		46591.9	
245.000		49380.7	
244.000		51369.5	
243.000		52819.1	
242.000		54277.5	
241.000		50637.0	
240.000		46328.6	
239.000		47012.6	
238.000		44812.7	
237.000		45419.7	
236.000		45920.3	
235.000		46484.2	
234.000		47550.3	
233.000		46709.3	
232.000		46322.4	
231.000		47132.5	
230.000		47187.0	
229.000		47733.9	
228.000		45145.2	
227.000		46284.3	
226.000		46749.3	
225.000		46189.6	
224.000		47528.1	
223.000		47854.7	
222.000		45930.7	
221.000		46760.3	
220.000		46300.8	
219.000		46262.5	
218.000		47594.5	
217.000		46130.8	
216.000		45635.4	
215.000		46318.8	
214.000		46555.7	
213.000		46730.5	
212.000		47084.6	
211.000		47465.7	
210.000		47128.5	
209.000		47059.2	
208.000		47086.5	
207.000		46507.6	
206.000		49049.1	
205.000		47274.7	
204.000		48373.6	
203.000		48211.7	
202.000		48561.0	
201.000		50959.7	
200.000		53672.1	
199.000		52001.4	
198.000		50716.6	
197.000		48733.1	
196.000		48791.2	
195.000		47948.2	
194.000		47563.0	
193.000		50124.8	
192.000		49680.1	
191.000		49319.3	
190.000		49218.6	
189.000		49818.3	
188.000		49840.8	
187.000		50327.0	
186.000		50166.1	
185.000		49710.8	
184.000		48892.7	
183.000		51400.6	
182.000		50911.1	
181.000		49946.1	
180.000		50092.1	
179.000		51729.1	
178.000		51170.5	
177.000		50557.7	
176.000		50823.3	
175.000		51811.7	
174.000		51283.3	
173.000		52189.8	
172.000		52631.8	
171.000		51703.1	
170.000		53036.6	
169.000		53895.0	
168.000		53456.7	
167.000		53639.0	
166.000		53752.7	
165.000		53046.5	
164.000		53173.7	
163.000		54002.3	
162.000		55620.6	
161.000		54345.4	
160.000		53856.3	
159.000		53834.5	
158.000		54770.8	
157.000		55500.1	
156.000		54632.0	
155.000		55924.4	
154.000		54973.6	
153.000		56184.7	
152.000		56030.6	
151.000		56270.5	
150.000		56498.1	
149.000		56954.1	
148.000		58837.3	
147.000		57802.6	
146.000		57151.7	
145.000		58695.6	
144.000		60295.9	
143.000		61186.3	
142.000		64655.5	
141.000		71562.7	
140.000		76421.5	
139.000		78156.1	
138.000		69999.4	
137.000		63520.1	
136.000		60267.9	
135.000		57222.7	
134.000		57205.0	
133.000		57958.7	
132.000		56451.7	
131.000		57192.5	
130.000		56664.1	
129.000		57201.2	
128.000		57938.3	
127.000		59442.1	
126.000		61042.0	
125.000		71186.6	
124.000		85110.2	
123.000		102134.	
122.000		99270.5	
121.000		80367.2	
120.000		65995.3	
119.000		57700.4	
118.000		55727.9	
117.000		53754.3	
116.000		51368.3	
115.000		52236.2	
114.000		52279.4	
113.000		52512.3	
112.000		51999.1	
111.000		52892.7	
110.000		53459.0	
109.000		53384.4	
108.000		53795.2	
107.000		54248.6	
106.000		55729.1	
105.000		55459.4	
104.000		55927.9	
103.000		56346.1	
102.000		56595.2	
101.000		57025.4	
100.000		57004.9	
99.0000		57858.3	
98.0000		58375.8	
97.0000		58871.2	
96.0000		60857.7	
95.0000		61283.4	
94.0000		63245.6	
93.0000		67595.0	
92.0000		75477.5	
91.0000		80775.1	
90.0000		86672.8	
89.0000		89191.8	
88.0000		88158.6	
87.0000		73789.0	
86.0000		59007.9	
85.0000		50684.3	
84.0000		46670.8	
83.0000		46615.7	
82.0000		45925.1	
81.0000		49011.3	
80.0000		59031.8	
79.0000		75654.3	
78.0000		101887.	
77.0000		120879.	
76.0000		137746.	
75.0000		137570.	
74.0000		101957.	
73.0000		61486.2	
72.0000		37127.5	
71.0000		27187.5	
70.0000		21826.0	
69.0000		19228.6	
68.0000		18012.3	
67.0000		17536.0	
66.0000		16525.5	
65.0000		17160.8	
64.0000		16747.0	
63.0000		15343.5	
62.0000		13920.7	
61.0000		14091.4	
60.0000		13682.2	
59.0000		13623.2	
58.0000		13876.4	
57.0000		13861.2	
56.0000		13769.1	
55.0000		13841.4	
54.0000		13818.3	
53.0000		13556.4	
52.0000		14068.6	
51.0000		13803.6	
50.0000		13774.7	
49.0000		14131.8	
48.0000		14023.7	
47.0000		14006.9	
46.0000		14476.2	
45.0000		14179.3	
44.0000		14745.8	
43.0000		13984.5	
42.0000		14476.2	
41.0000		14657.9	
40.0000		13855.6	
39.0000		14788.6	
38.0000		14612.0	
37.0000		15005.2	
36.0000		15263.6	
35.0000		15321.4	
34.0000		15667.4	
33.0000		15815.1	
32.0000		17040.6	
31.0000		17502.3	
30.0000		16589.4	
29.0000		16541.2	
28.0000		17107.9	
27.0000		16779.4	
26.0000		17640.6	
25.0000		17767.4	
24.0000		18126.9	
23.0000		18304.9	
22.0000		17973.0	
21.0000		17131.5	
20.0000		17193.8	
19.0000		16403.2	
18.0000		16977.1	
17.0000		16658.1	
16.0000		15483.5	
15.0000		15752.6	
14.0000		14985.2	
13.0000		15059.4	
12.0000		18678.9	
11.0000		30794.9	
10.0000		44474.3	
9.00000		35297.6	
8.00000		16691.5	
7.00000		13428.1	
6.00000		18657.2	
5.00000		35189.8	
4.00000		54923.0	
3.00000		60639.8	
2.00000		39495.7	
1.00000		15499.4	
0.000000		5354.13	
-1.00000		2006.31	
-2.00000		561.102	
-3.00000		352.983	
-4.00000		116.896	
-5.00000		55.0775	
-6.00000		38.5829	
-7.00000		16.7814	
