?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
693.000		249025.	
692.000		251160.	
691.000		248839.	
690.000		248635.	
689.000		244722.	
688.000		244842.	
687.000		245927.	
686.000		249342.	
685.000		252324.	
684.000		249105.	
683.000		246941.	
682.000		244583.	
681.000		244905.	
680.000		244565.	
679.000		243655.	
678.000		246616.	
677.000		245103.	
676.000		245116.	
675.000		246100.	
674.000		245978.	
673.000		247293.	
672.000		246275.	
671.000		246177.	
670.000		246750.	
669.000		249732.	
668.000		248167.	
667.000		249009.	
666.000		248216.	
665.000		248223.	
664.000		248119.	
663.000		242884.	
662.000		246821.	
661.000		248259.	
660.000		246087.	
659.000		248049.	
658.000		248061.	
657.000		248725.	
656.000		247254.	
655.000		248303.	
654.000		248052.	
653.000		242834.	
652.000		245322.	
651.000		247322.	
650.000		251188.	
649.000		252992.	
648.000		257992.	
647.000		255673.	
646.000		242367.	
645.000		234254.	
644.000		231457.	
643.000		231569.	
642.000		233047.	
641.000		231379.	
640.000		235540.	
639.000		232667.	
638.000		223636.	
637.000		219582.	
636.000		213836.	
635.000		207923.	
634.000		210777.	
633.000		202996.	
632.000		202604.	
631.000		201013.	
630.000		201020.	
629.000		204223.	
628.000		199745.	
627.000		203018.	
626.000		200730.	
625.000		195521.	
624.000		192490.	
623.000		192928.	
622.000		192816.	
621.000		191195.	
620.000		192815.	
619.000		191371.	
618.000		190802.	
617.000		188139.	
616.000		188442.	
615.000		186241.	
614.000		190969.	
613.000		189263.	
612.000		189971.	
611.000		189518.	
610.000		192294.	
609.000		194374.	
608.000		195218.	
607.000		189223.	
606.000		191313.	
605.000		189564.	
604.000		194362.	
603.000		187737.	
602.000		191594.	
601.000		195481.	
600.000		195507.	
599.000		195302.	
598.000		196388.	
597.000		194996.	
596.000		197962.	
595.000		197199.	
594.000		195616.	
593.000		197956.	
592.000		195020.	
591.000		195537.	
590.000		195600.	
589.000		199711.	
588.000		200288.	
587.000		199420.	
586.000		198935.	
585.000		197619.	
584.000		196410.	
583.000		193903.	
582.000		192580.	
581.000		188367.	
580.000		190718.	
579.000		189484.	
578.000		189060.	
577.000		187362.	
576.000		189964.	
575.000		195088.	
574.000		196951.	
573.000		200352.	
572.000		205568.	
571.000		209357.	
570.000		215806.	
569.000		241091.	
568.000		251338.	
567.000		221469.	
566.000		190058.	
565.000		167608.	
564.000		156280.	
563.000		144684.	
562.000		137049.	
561.000		135480.	
560.000		134862.	
559.000		132149.	
558.000		134364.	
557.000		129541.	
556.000		125569.	
555.000		125522.	
554.000		126196.	
553.000		127382.	
552.000		127525.	
551.000		124309.	
550.000		122990.	
549.000		126173.	
548.000		125609.	
547.000		118124.	
546.000		109865.	
545.000		105865.	
544.000		103217.	
543.000		103326.	
542.000		101198.	
541.000		96180.9	
540.000		96408.2	
539.000		96353.0	
538.000		97457.8	
537.000		102415.	
536.000		103865.	
535.000		111457.	
534.000		125388.	
533.000		142183.	
532.000		154026.	
531.000		134453.	
530.000		115089.	
529.000		101768.	
528.000		93065.3	
527.000		91482.7	
526.000		90324.3	
525.000		90780.7	
524.000		94214.5	
523.000		91643.2	
522.000		92366.3	
521.000		93825.5	
520.000		91789.2	
519.000		91932.3	
518.000		91278.7	
517.000		90398.4	
516.000		92061.8	
515.000		91599.4	
514.000		90889.2	
513.000		91821.3	
512.000		89322.3	
511.000		87841.4	
510.000		88706.4	
509.000		90305.6	
508.000		88900.6	
507.000		87780.5	
506.000		87507.6	
505.000		88085.9	
504.000		89289.4	
503.000		89826.9	
502.000		91965.1	
501.000		96559.6	
500.000		102721.	
499.000		114692.	
498.000		121163.	
497.000		120644.	
496.000		113998.	
495.000		107986.	
494.000		102941.	
493.000		90021.5	
492.000		80579.9	
491.000		78016.5	
490.000		73069.3	
489.000		70569.1	
488.000		66871.7	
487.000		66959.4	
486.000		65690.2	
485.000		64511.0	
484.000		66384.9	
483.000		66308.6	
482.000		67306.8	
481.000		65919.7	
480.000		66590.6	
479.000		65646.6	
478.000		68009.6	
477.000		70209.2	
476.000		73996.4	
475.000		72524.1	
474.000		73775.3	
473.000		72885.5	
472.000		73961.0	
471.000		73142.2	
470.000		66757.0	
469.000		63218.9	
468.000		60395.4	
467.000		58304.8	
466.000		56696.8	
465.000		56867.5	
464.000		57920.5	
463.000		58567.7	
462.000		57712.7	
461.000		56928.9	
460.000		57501.0	
459.000		57702.4	
458.000		57439.4	
457.000		57797.0	
456.000		56963.5	
455.000		58914.7	
454.000		58760.0	
453.000		58107.4	
452.000		58411.8	
451.000		59416.7	
450.000		58284.7	
449.000		56423.7	
448.000		58302.2	
447.000		58721.9	
446.000		57704.6	
445.000		58912.7	
444.000		59873.5	
443.000		58609.6	
442.000		59385.3	
441.000		58389.6	
440.000		57304.6	
439.000		59489.0	
438.000		58239.4	
437.000		58540.2	
436.000		59368.3	
435.000		57512.9	
434.000		57922.3	
433.000		57187.1	
432.000		57227.1	
431.000		58373.7	
430.000		57482.9	
429.000		59352.6	
428.000		59015.9	
427.000		58890.6	
426.000		59415.7	
425.000		58869.3	
424.000		58307.4	
423.000		58271.7	
422.000		59715.3	
421.000		58930.7	
420.000		61276.7	
419.000		60172.7	
418.000		61042.6	
417.000		59755.2	
416.000		58843.6	
415.000		59404.0	
414.000		60084.3	
413.000		60239.0	
412.000		60756.4	
411.000		60312.4	
410.000		60938.2	
409.000		60490.2	
408.000		60157.4	
407.000		60490.0	
406.000		60474.9	
405.000		58983.5	
404.000		61415.7	
403.000		61905.6	
402.000		63624.5	
401.000		63649.2	
400.000		62844.2	
399.000		63396.6	
398.000		60429.1	
397.000		61530.7	
