?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Ion Beam Etch\Wait Object\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
385.000		1125.90	
384.000		1001.61	
383.000		1201.81	
382.000		1365.06	
381.000		1282.73	
380.000		1341.97	
379.000		1445.98	
378.000		1201.81	
377.000		1391.16	
376.000		2579.92	
375.000		4689.36	
374.000		5055.42	
373.000		2496.99	
372.000		1227.51	
371.000		1360.84	
370.000		2521.08	
369.000		5091.97	
368.000		6099.20	
367.000		2738.96	
366.000		668.474	
365.000		405.221	
364.000		342.972	
363.000		196.988	
362.000		183.333	
361.000		149.799	
360.000		78.9157	
359.000		85.7430	
358.000		125.502	
357.000		146.185	
356.000		167.068	
355.000		40.3614	
354.000		166.667	
353.000		150.201	
352.000		218.072	
351.000		149.197	
350.000		170.080	
349.000		225.100	
348.000		206.024	
347.000		171.888	
346.000		118.072	
345.000		165.261	
344.000		154.016	
343.000		170.281	
342.000		165.261	
341.000		165.060	
340.000		132.129	
339.000		101.807	
338.000		178.916	
337.000		115.663	
336.000		72.6908	
335.000		147.992	
334.000		117.269	
333.000		140.562	
332.000		106.827	
331.000		195.181	
330.000		182.129	
329.000		179.719	
328.000		176.506	
327.000		116.064	
326.000		122.289	
325.000		106.827	
324.000		101.205	
323.000		77.1084	
322.000		113.052	
321.000		159.237	
320.000		111.446	
319.000		275.301	
318.000		209.438	
317.000		162.048	
316.000		216.064	
315.000		116.265	
314.000		100.201	
313.000		119.277	
312.000		129.116	
311.000		92.9719	
310.000		116.466	
309.000		137.751	
308.000		196.386	
307.000		165.663	
306.000		120.482	
305.000		137.149	
304.000		109.237	
303.000		103.815	
302.000		145.582	
301.000		146.787	
300.000		203.012	
299.000		126.104	
298.000		63.2530	
297.000		99.1968	
296.000		130.120	
295.000		158.233	
294.000		149.398	
293.000		136.546	
292.000		98.5944	
291.000		131.727	
290.000		142.169	
289.000		74.8996	
288.000		174.297	
287.000		101.807	
286.000		199.799	
285.000		211.245	
284.000		122.892	
283.000		77.9116	
282.000		232.530	
281.000		208.233	
280.000		86.5462	
279.000		120.080	
278.000		135.341	
277.000		170.884	
276.000		200.201	
275.000		124.498	
274.000		136.948	
273.000		89.3574	
272.000		145.181	
271.000		72.8916	
270.000		79.5181	
269.000		104.016	
268.000		135.743	
267.000		109.839	
266.000		83.1325	
265.000		87.1486	
264.000		105.221	
263.000		182.129	
262.000		150.201	
261.000		205.823	
260.000		238.554	
259.000		166.064	
258.000		159.237	
257.000		70.0803	
256.000		120.281	
255.000		97.3896	
254.000		144.779	
253.000		124.699	
252.000		253.614	
251.000		109.237	
250.000		85.1406	
249.000		124.900	
248.000		88.3534	
247.000		118.072	
246.000		127.309	
245.000		135.141	
244.000		109.438	
243.000		144.779	
242.000		189.759	
241.000		182.932	
240.000		161.245	
239.000		216.064	
238.000		177.510	
237.000		124.297	
236.000		141.968	
235.000		125.100	
234.000		126.707	
233.000		142.972	
232.000		253.213	
231.000		162.851	
230.000		228.715	
229.000		185.141	
228.000		108.233	
227.000		143.373	
226.000		193.976	
225.000		116.064	
224.000		135.141	
223.000		138.554	
222.000		129.719	
221.000		118.072	
220.000		195.783	
219.000		90.1606	
218.000		158.032	
217.000		219.277	
216.000		217.470	
215.000		149.799	
214.000		106.225	
213.000		141.566	
212.000		96.7871	
211.000		132.731	
210.000		170.482	
209.000		59.0361	
208.000		214.056	
207.000		151.606	
206.000		165.863	
205.000		143.173	
204.000		163.052	
203.000		175.100	
202.000		149.598	
201.000		171.486	
200.000		189.759	
199.000		170.281	
198.000		158.434	
197.000		233.133	
196.000		202.811	
195.000		198.795	
194.000		106.627	
193.000		140.964	
192.000		164.659	
191.000		145.181	
190.000		164.257	
189.000		178.916	
188.000		136.747	
187.000		139.759	
186.000		167.671	
185.000		198.795	
184.000		115.663	
183.000		83.1325	
182.000		148.795	
181.000		280.321	
180.000		269.880	
179.000		172.490	
178.000		150.000	
177.000		129.719	
176.000		192.169	
175.000		249.799	
174.000		153.815	
173.000		239.357	
172.000		204.217	
171.000		169.277	
170.000		80.7229	
169.000		97.3896	
168.000		168.675	
167.000		71.8876	
166.000		273.092	
165.000		223.293	
164.000		183.735	
163.000		204.819	
162.000		164.257	
161.000		201.606	
160.000		198.594	
159.000		205.020	
158.000		184.739	
157.000		136.948	
156.000		230.321	
155.000		207.831	
154.000		184.538	
153.000		142.771	
152.000		200.803	
151.000		116.867	
150.000		234.538	
149.000		122.088	
148.000		276.104	
147.000		164.859	
146.000		125.904	
145.000		156.024	
144.000		238.755	
143.000		278.514	
142.000		245.984	
141.000		177.510	
140.000		53.2129	
139.000		179.920	
138.000		151.004	
137.000		154.618	
136.000		141.566	
135.000		145.582	
134.000		158.635	
133.000		207.631	
132.000		226.908	
131.000		177.510	
130.000		144.378	
129.000		133.534	
128.000		244.779	
127.000		213.253	
126.000		196.586	
125.000		127.510	
124.000		157.028	
123.000		187.952	
122.000		182.129	
121.000		187.952	
120.000		104.016	
119.000		134.538	
118.000		224.900	
117.000		187.550	
116.000		260.442	
115.000		175.904	
114.000		169.478	
113.000		176.908	
112.000		175.703	
111.000		190.562	
110.000		210.241	
109.000		197.992	
108.000		199.598	
107.000		202.008	
106.000		135.542	
105.000		156.827	
104.000		250.602	
103.000		324.498	
102.000		195.181	
101.000		115.060	
100.000		236.345	
99.0000		215.863	
98.0000		363.454	
97.0000		366.265	
96.0000		199.398	
95.0000		302.209	
94.0000		202.811	
93.0000		131.928	
92.0000		226.506	
91.0000		228.112	
90.0000		205.823	
89.0000		213.454	
88.0000		148.795	
87.0000		261.647	
86.0000		231.124	
85.0000		249.799	
84.0000		196.386	
83.0000		156.827	
82.0000		110.040	
81.0000		219.880	
80.0000		204.618	
79.0000		307.229	
78.0000		216.265	
77.0000		213.655	
76.0000		299.398	
75.0000		272.088	
74.0000		169.076	
73.0000		248.795	
72.0000		230.321	
71.0000		144.378	
70.0000		170.281	
69.0000		151.406	
68.0000		118.474	
67.0000		202.811	
66.0000		214.859	
65.0000		258.233	
64.0000		295.181	
63.0000		372.892	
62.0000		405.020	
61.0000		291.566	
60.0000		311.647	
59.0000		239.558	
58.0000		385.141	
57.0000		461.847	
56.0000		311.647	
55.0000		251.606	
54.0000		259.036	
53.0000		177.309	
52.0000		168.675	
51.0000		182.530	
50.0000		167.269	
49.0000		69.4779	
48.0000		58.0321	
47.0000		43.3735	
46.0000		39.3574	
45.0000		36.9478	
44.0000		12.2490	
43.0000		46.7871	
42.0000		82.3293	
41.0000		67.8715	
40.0000		105.422	
39.0000		63.2530	
38.0000		61.8474	
37.0000		91.7671	
36.0000		91.7671	
35.0000		51.2048	
34.0000		123.092	
33.0000		58.8353	
32.0000		87.7510	
31.0000		160.843	
30.0000		97.9920	
29.0000		21.8876	
28.0000		66.8675	
27.0000		71.8876	
26.0000		24.8996	
25.0000		61.2450	
24.0000		38.3534	
23.0000		41.5663	
22.0000		18.0723	
21.0000		106.827	
20.0000		98.7952	
19.0000		129.317	
18.0000		94.9799	
17.0000		89.7590	
16.0000		149.398	
15.0000		193.173	
14.0000		123.092	
